base_name,mask_label,nadh_a1_mean,nadh_a1_stdev,nadh_a2_mean,nadh_a2_stdev,nadh_t1_mean,nadh_t1_stdev,nadh_t2_mean,nadh_t2_stdev,nadh_tau_mean_mean,nadh_tau_mean_stdev,fad_a1_mean,fad_a1_stdev,fad_a2_mean,fad_a2_stdev,fad_t1_mean,fad_t1_stdev,fad_t2_mean,fad_t2_stdev,fad_tau_mean_mean,fad_tau_mean_stdev,flirr_mean,flirr_stdev,area,eccentricity,perimeter,solidity,axis_major_length,axis_minor_length,date,mask_nuclei,mask_cytoplasm,mask_cell,fad_photons,fad_a1,fad_a2,fad_t1,fad_t2,nadh_photons,nadh_a1,nadh_a2,nadh_t1,nadh_t2,dye,resolution,objective,filter_cube,day,treatment
H9_Day_30_1.5kpa_10_1,1.0,73.80640279569892,3.8158665501102433,26.19359720430107,3.815866550110243,376.8508681720431,70.92521750268155,2482.644075268817,298.3682679354685,922.6170761111216,96.42970216913368,73.54064677419355,2.95552601149053,26.459353225806453,2.9555260114905297,238.65761817204304,61.37295929867204,2438.031537634409,226.2226920087344,819.0185772449283,114.570055283003,0.3567053820755072,0.0535135201970181,930.0,0.7353011187987915,125.35533905932738,0.9728033472803348,43.69397923792312,29.61318189364621,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
H9_Day_30_1.5kpa_10_2,2.0,72.0377390442298,5.378745318310609,27.962260960854096,5.378745308142402,405.1679069649212,91.59554247245646,2461.963853584138,430.1724470622036,970.6182794550112,119.46218241586764,72.07369827147942,3.4348574144581936,27.92630172852059,3.4348574144581936,233.52024158617184,64.46827594578428,2528.8864311133702,217.69092366176164,872.9182411595057,127.61723502326976,0.3881556499982764,0.0723370072756998,1967.0,0.8539043613439545,256.2081528017131,0.7692608525615956,79.07561123260957,41.15331707013296,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
H9_Day_30_1.5kpa_10_3,3.0,71.66055869565217,4.949426308912569,28.33944130434783,4.949426308912568,393.33348519952347,85.99502965345398,2495.3501905896364,329.48308813037784,981.7375607486064,122.06464249004252,74.03064222751637,3.54615138078472,25.96935777248362,3.54615138078472,225.80322126265636,71.19223323010844,2474.7442108397854,228.2926424990424,808.0311401595233,136.70690115360014,0.3832657649731675,0.0664439575205466,3358.0,0.7306934855606172,302.5929291125633,0.9002680965147453,84.59694656315502,57.75481497859135,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
H9_Day_30_1.5kpa_10_5,5.0,73.1659306892779,5.166457997553639,26.834069310722104,5.166457997553639,384.6850682166302,96.65871152533758,2438.298055251641,318.04858909599005,929.5783091772583,131.44407593862343,72.63540962800877,3.1402430356831865,27.364590371991248,3.1402430356831865,257.48507718818377,69.04721656751634,2479.017196389497,219.95144863419495,863.0483224774636,116.28503906399878,0.3696174231067913,0.0696645345919831,3656.0,0.8756284654098806,342.8061325481598,0.8362305580969808,104.4877412357,50.466042024620286,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
H9_Day_30_1.5kpa_10_6,6.0,73.85382907754011,4.566863929963635,26.1461709224599,4.566863929963635,392.01030882352944,76.3232894882138,2463.7688703208555,322.4923682500709,926.5948569316104,103.9226115132984,73.44247098930481,4.3116505806616425,26.557529010695188,4.311650580661642,212.3464354946524,68.90330519043718,2450.4397860962567,220.82536796282443,804.1532634996275,146.598915428355,0.3570178102764663,0.0646670472149141,1496.0,0.9196551940150152,183.4386001800126,0.856815578465063,73.18863588246633,28.743137339243415,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
H9_Day_30_1.5kpa_10_9,9.0,73.29406555160142,5.253673532145154,26.70593444839858,5.253673532145154,395.9995004270462,80.40486965252025,2426.9284911032028,288.45097737758465,933.4629081309048,121.97416693874464,72.41765682087782,3.6571572849485223,27.58234317912218,3.6571572849485223,235.3705912455516,70.67109235448332,2495.643525504152,206.7581500703197,856.3391136796773,132.80676077420142,0.3689684779892784,0.0705618636155523,4215.0,0.5838654163010621,312.8355697996826,0.9062567189851644,84.31703034030556,68.45282019192663,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
H9_Day_30_1.5kpa_10_10,10.0,71.97959083728277,6.489132974067439,28.020409146919437,6.489133019602124,365.5220159189048,132.98327024599203,2410.2830279094264,478.6107985765753,926.0792762600104,182.66707429486783,74.78218109531333,3.5498851752251754,25.217818920484465,3.549885104145427,218.9322752764613,71.14010351934368,2385.4094734070563,211.7744973792116,762.4067642361392,128.2393183666831,0.3745234935246259,0.0829312637126841,3798.0,0.6555409221437922,289.4802307403552,0.8557908968003605,87.72988805151546,66.25007169532209,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
H9_Day_30_1.5kpa_10_11,11.0,73.94285984600263,3.814450132378592,26.05714015399738,3.814450132378592,384.0195940530799,66.53919144527568,2430.5805668414155,247.0036502353629,913.2795060396138,91.45128488115378,71.67642518020969,3.374741839351172,28.32357481815203,3.37474185115408,237.39070052424643,64.51683337367666,2506.5681471166445,199.04058896819515,878.5892712723833,119.89560325820784,0.3640054381231939,0.0530741594967957,6104.0,0.6762505528280721,471.6589462905454,0.8510875627440044,110.85597737120057,81.66446102070498,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
H9_Day_30_1.5kpa_10_14,14.0,72.73034526534859,5.494384368361525,27.269654734651407,5.494384368361525,379.6931016649323,96.28279910745565,2425.871971904266,355.72518802458035,929.76939856735,134.3941062887134,73.301264880333,3.0274204921835577,26.698735119667017,3.0274204921835577,252.87877424557752,67.88824661112284,2453.4462591050983,215.41503045008272,837.6711703954794,109.48374600619752,0.3720742315999826,0.0733774237987019,1922.0,0.9424549432290144,273.6223663640862,0.7915980230642504,94.0274244965768,31.43648850488216,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
H9_Day_30_1.5kpa_10_16,16.0,72.55492629890956,4.151145035889985,27.44507370109044,4.151145035889985,391.6479304041052,78.02653087308758,2449.924509300834,305.5734971859051,950.9303178480892,108.76683044200048,73.03706561898652,3.0440568149885507,26.96293438101347,3.044056814988551,269.9433529185375,65.87084115579643,2430.4972995509943,195.88239574061967,850.1606546745435,105.13269821057985,0.3760876211390933,0.0565418225815365,1559.0,0.9730101401053708,222.35028842544403,0.7197599261311173,102.713090095269,23.702315175507596,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
H9_Day_30_1.5kpa_10_17,17.0,72.608110423247,3.72058061677362,27.391889576753,3.72058061677362,402.026312381554,71.06507892226324,2477.202571067593,258.3897625016468,965.3294457281118,84.67659413792589,72.41183310170561,3.315193098094512,27.58816689829437,3.315193098094512,274.1465300063171,64.66108740740584,2443.6397978521795,196.90282974394256,870.5265630271992,110.44712116931402,0.3788830813631302,0.0525459804946743,1583.0,0.844775866737645,215.237590053236,0.8168214654282766,66.56893017535012,35.622385855358914,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
H9_Day_30_1.5kpa_10_18,18.0,72.29047353238867,4.024377721864807,27.709526467611333,4.024377721864807,378.9020434716599,80.38459595838529,2427.67225708502,293.82802263741087,940.860837006696,111.61572025404092,73.02230197368421,3.191400352831938,26.977698026315792,3.191400352831938,219.437341194332,66.73560583833164,2497.1784817813764,227.6873614540641,831.8540184834021,121.65721850909748,0.3799225494053245,0.0554323613710742,1976.0,0.5710634747934092,247.82337649086287,0.9047619047619048,59.904403563933016,49.17587872669217,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
H9_Day_30_1.5kpa_10_19,19.0,72.74544662553028,3.815399756345128,27.25455337446973,3.815399756345128,399.5258074431161,68.82868815567949,2507.621725800231,236.71421102797,971.3495422653338,103.63564828450473,71.26959192055534,3.6450995456635034,28.730408079444658,3.6450995456635034,265.7021037408407,62.068595992435,2518.819186270729,193.3347923937531,913.4701896809662,129.0477197667061,0.3829421860527416,0.0531444825198594,5186.0,0.8782717836937561,445.9726547895302,0.6214499700419412,135.28115799798073,64.68627734455518,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_nuclei_edited.tif,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_cyto.tiff,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\edited\H9_Day_30_1.5kpa_10n_photons_mask_cell_edited.tif,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10f.uncompressed_t2.asc,,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a1[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_a2[%].asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t1.asc,C:\Users\wzhao\Documents\stiffness_refitted\30\1.5kpa\H9_Day_30_1.5kpa_10n.uncompressed_t2.asc,,,,,Day 30,1.5kpa
